,0,1,2
0,0.0,0.35,1.01
1,0.0,0.35,1.0373684210526315
2,0.0,0.35,1.0647368421052632
3,0.0,0.35,1.0921052631578947
4,0.0,0.35,1.1194736842105264
5,0.0,0.35,1.1468421052631579
6,0.0,0.35,1.1742105263157896
7,0.0,0.35,1.201578947368421
8,0.0,0.35,1.2289473684210526
9,0.0,0.35,1.2563157894736843
10,0.0,0.35,1.2836842105263158
11,0.0,0.35,1.3110526315789475
12,0.0,0.35,1.338421052631579
13,0.0,0.35,1.3657894736842104
14,0.0,0.35,1.3931578947368422
15,0.0,0.35,1.4205263157894736
16,0.0,0.35,1.4478947368421053
17,0.0,0.35,1.4752631578947368
18,0.0,0.35,1.5026315789473683
19,0.0,0.35,1.53
20,0.0,0.36291666666666667,1.01
21,0.0,0.36291666666666667,1.0373684210526315
22,0.0,0.36291666666666667,1.0647368421052632
23,0.0,0.36291666666666667,1.0921052631578947
24,0.0,0.36291666666666667,1.1194736842105264
25,0.0,0.36291666666666667,1.1468421052631579
26,0.0,0.36291666666666667,1.1742105263157896
27,0.0,0.36291666666666667,1.201578947368421
28,0.0,0.36291666666666667,1.2289473684210526
29,0.0,0.36291666666666667,1.2563157894736843
30,0.0,0.36291666666666667,1.2836842105263158
31,0.0,0.36291666666666667,1.3110526315789475
32,0.0,0.36291666666666667,1.338421052631579
33,0.0,0.36291666666666667,1.3657894736842104
34,0.0,0.36291666666666667,1.3931578947368422
35,0.0,0.36291666666666667,1.4205263157894736
36,0.0,0.36291666666666667,1.4478947368421053
37,0.0,0.36291666666666667,1.4752631578947368
38,0.0,0.36291666666666667,1.5026315789473683
39,0.0,0.36291666666666667,1.53
40,0.0,0.3758333333333333,1.01
41,0.0,0.3758333333333333,1.0373684210526315
42,0.0,0.3758333333333333,1.0647368421052632
43,0.0,0.3758333333333333,1.0921052631578947
44,0.0,0.3758333333333333,1.1194736842105264
45,0.0,0.3758333333333333,1.1468421052631579
46,0.0,0.3758333333333333,1.1742105263157896
47,0.0,0.3758333333333333,1.201578947368421
48,0.0,0.3758333333333333,1.2289473684210526
49,0.0,0.3758333333333333,1.2563157894736843
50,0.0,0.3758333333333333,1.2836842105263158
51,0.0,0.3758333333333333,1.3110526315789475
52,0.0,0.3758333333333333,1.338421052631579
53,0.0,0.3758333333333333,1.3657894736842104
54,0.0,0.3758333333333333,1.3931578947368422
55,0.0,0.3758333333333333,1.4205263157894736
56,0.0,0.3758333333333333,1.4478947368421053
57,0.0,0.3758333333333333,1.4752631578947368
58,0.0,0.3758333333333333,1.5026315789473683
59,0.0,0.3758333333333333,1.53
60,0.0,0.38875,1.01
61,0.0,0.38875,1.0373684210526315
62,0.0,0.38875,1.0647368421052632
63,0.0,0.38875,1.0921052631578947
64,0.0,0.38875,1.1194736842105264
65,0.0,0.38875,1.1468421052631579
66,0.0,0.38875,1.1742105263157896
67,0.0,0.38875,1.201578947368421
68,0.0,0.38875,1.2289473684210526
69,0.0,0.38875,1.2563157894736843
70,0.0,0.38875,1.2836842105263158
71,0.0,0.38875,1.3110526315789475
72,0.0,0.38875,1.338421052631579
73,0.0,0.38875,1.3657894736842104
74,0.0,0.38875,1.3931578947368422
75,0.0,0.38875,1.4205263157894736
76,0.0,0.38875,1.4478947368421053
77,0.0,0.38875,1.4752631578947368
78,0.0,0.38875,1.5026315789473683
79,0.0,0.38875,1.53
80,0.0,0.40166666666666667,1.01
81,0.0,0.40166666666666667,1.0373684210526315
82,0.0,0.40166666666666667,1.0647368421052632
83,0.0,0.40166666666666667,1.0921052631578947
84,0.0,0.40166666666666667,1.1194736842105264
85,0.0,0.40166666666666667,1.1468421052631579
86,0.0,0.40166666666666667,1.1742105263157896
87,0.0,0.40166666666666667,1.201578947368421
88,0.0,0.40166666666666667,1.2289473684210526
89,0.0,0.40166666666666667,1.2563157894736843
90,0.0,0.40166666666666667,1.2836842105263158
91,0.0,0.40166666666666667,1.3110526315789475
92,0.0,0.40166666666666667,1.338421052631579
93,0.0,0.40166666666666667,1.3657894736842104
94,0.0,0.40166666666666667,1.3931578947368422
95,0.0,0.40166666666666667,1.4205263157894736
96,0.0,0.40166666666666667,1.4478947368421053
97,0.0,0.40166666666666667,1.4752631578947368
98,0.0,0.40166666666666667,1.5026315789473683
99,0.0,0.40166666666666667,1.53
100,0.0,0.4145833333333333,1.01
101,0.0,0.4145833333333333,1.0373684210526315
102,0.0,0.4145833333333333,1.0647368421052632
103,0.0,0.4145833333333333,1.0921052631578947
104,0.0,0.4145833333333333,1.1194736842105264
105,0.0,0.4145833333333333,1.1468421052631579
106,0.0,0.4145833333333333,1.1742105263157896
107,0.0,0.4145833333333333,1.201578947368421
108,0.0,0.4145833333333333,1.2289473684210526
109,0.0,0.4145833333333333,1.2563157894736843
110,0.0,0.4145833333333333,1.2836842105263158
111,0.0,0.4145833333333333,1.3110526315789475
112,0.0,0.4145833333333333,1.338421052631579
113,0.0,0.4145833333333333,1.3657894736842104
114,0.0,0.4145833333333333,1.3931578947368422
115,0.0,0.4145833333333333,1.4205263157894736
116,0.0,0.4145833333333333,1.4478947368421053
117,0.0,0.4145833333333333,1.4752631578947368
118,0.0,0.4145833333333333,1.5026315789473683
119,0.0,0.4145833333333333,1.53
120,0.0,0.4275,1.01
121,0.0,0.4275,1.0373684210526315
122,0.0,0.4275,1.0647368421052632
123,0.0,0.4275,1.0921052631578947
124,0.0,0.4275,1.1194736842105264
125,0.0,0.4275,1.1468421052631579
126,0.0,0.4275,1.1742105263157896
127,0.0,0.4275,1.201578947368421
128,0.0,0.4275,1.2289473684210526
129,0.0,0.4275,1.2563157894736843
130,0.0,0.4275,1.2836842105263158
131,0.0,0.4275,1.3110526315789475
132,0.0,0.4275,1.338421052631579
133,0.0,0.4275,1.3657894736842104
134,0.0,0.4275,1.3931578947368422
135,0.0,0.4275,1.4205263157894736
136,0.0,0.4275,1.4478947368421053
137,0.0,0.4275,1.4752631578947368
138,0.0,0.4275,1.5026315789473683
139,0.0,0.4275,1.53
140,0.0,0.4404166666666667,1.01
141,0.0,0.4404166666666667,1.0373684210526315
142,0.0,0.4404166666666667,1.0647368421052632
143,0.0,0.4404166666666667,1.0921052631578947
144,0.0,0.4404166666666667,1.1194736842105264
145,0.0,0.4404166666666667,1.1468421052631579
146,0.0,0.4404166666666667,1.1742105263157896
147,0.0,0.4404166666666667,1.201578947368421
148,0.0,0.4404166666666667,1.2289473684210526
149,0.0,0.4404166666666667,1.2563157894736843
150,0.0,0.4404166666666667,1.2836842105263158
151,0.0,0.4404166666666667,1.3110526315789475
152,0.0,0.4404166666666667,1.338421052631579
153,0.0,0.4404166666666667,1.3657894736842104
154,0.0,0.4404166666666667,1.3931578947368422
155,0.0,0.4404166666666667,1.4205263157894736
156,0.0,0.4404166666666667,1.4478947368421053
157,0.0,0.4404166666666667,1.4752631578947368
158,0.0,0.4404166666666667,1.5026315789473683
159,0.0,0.4404166666666667,1.53
160,0.0,0.4533333333333333,1.01
161,0.0,0.4533333333333333,1.0373684210526315
162,0.0,0.4533333333333333,1.0647368421052632
163,0.0,0.4533333333333333,1.0921052631578947
164,0.0,0.4533333333333333,1.1194736842105264
165,0.0,0.4533333333333333,1.1468421052631579
166,0.0,0.4533333333333333,1.1742105263157896
167,0.0,0.4533333333333333,1.201578947368421
168,0.0,0.4533333333333333,1.2289473684210526
169,0.0,0.4533333333333333,1.2563157894736843
170,0.0,0.4533333333333333,1.2836842105263158
171,0.0,0.4533333333333333,1.3110526315789475
172,0.0,0.4533333333333333,1.338421052631579
173,0.0,0.4533333333333333,1.3657894736842104
174,0.0,0.4533333333333333,1.3931578947368422
175,0.0,0.4533333333333333,1.4205263157894736
176,0.0,0.4533333333333333,1.4478947368421053
177,0.0,0.4533333333333333,1.4752631578947368
178,0.0,0.4533333333333333,1.5026315789473683
179,0.0,0.4533333333333333,1.53
180,0.0,0.46625,1.01
181,0.0,0.46625,1.0373684210526315
182,0.0,0.46625,1.0647368421052632
183,0.0,0.46625,1.0921052631578947
184,0.0,0.46625,1.1194736842105264
185,0.0,0.46625,1.1468421052631579
186,0.0,0.46625,1.1742105263157896
187,0.0,0.46625,1.201578947368421
188,0.0,0.46625,1.2289473684210526
189,0.0,0.46625,1.2563157894736843
190,0.0,0.46625,1.2836842105263158
191,0.0,0.46625,1.3110526315789475
192,0.0,0.46625,1.338421052631579
193,0.0,0.46625,1.3657894736842104
194,0.0,0.46625,1.3931578947368422
195,0.0,0.46625,1.4205263157894736
196,0.0,0.46625,1.4478947368421053
197,0.0,0.46625,1.4752631578947368
198,0.0,0.46625,1.5026315789473683
199,0.0,0.46625,1.53
200,0.0,0.47916666666666663,1.01
201,0.0,0.47916666666666663,1.0373684210526315
202,0.0,0.47916666666666663,1.0647368421052632
203,0.0,0.47916666666666663,1.0921052631578947
204,0.0,0.47916666666666663,1.1194736842105264
205,0.0,0.47916666666666663,1.1468421052631579
206,0.0,0.47916666666666663,1.1742105263157896
207,0.0,0.47916666666666663,1.201578947368421
