# Time         currentProc " (coordinates0 coordinates1 coordinates2 coordinates3) (position0 position1 position2) celli tetFacei tetPti facei stepFraction origProc origId active typeId nParticle d dTarget (U0 U1 U2) rho age tTurb (UTurb0 UTurb1 UTurb2) (UCorrect0 UCorrect1 UCorrect2)"
5.660000e+02	1 (0 0.210803 0.200844 0.588353) (23.5 0.889224 1.32421) 409 22770 2 22770 0.0509735 5 4638 1 -1 1 7.5e-05 0 (0.42812 -0.00398811 0.0415124) 2650 60.051 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0277962 0.246035 0.726169) (23.5 0.940049 1.14583) 192 22853 1 22853 0.420099 5 4569 1 -1 1 7.5e-05 0 (0.417516 0.0135267 0.0360378) 2650 60.4201 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.00449637 0.706587 0.288917) (23.5 0.939129 1.14688) 433 22750 1 22750 0.200429 5 4570 1 -1 1 7.5e-05 0 (0.417605 0.0136153 0.0362543) 2650 60.2004 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0211645 0.72951 0.249325) (23.5 0.938066 1.14416) 433 22750 1 22750 0.0290409 5 4571 1 -1 1 7.5e-05 0 (0.417332 0.0139504 0.0360256) 2650 60.029 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.409068 0.300893 0.290039) (23.5 0.913431 1.08056) 434 22748 1 22748 0.39128 5 4537 1 -1 1 7.5e-05 0 (0.404004 0.0168528 0.0293688) 2650 60.3913 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.536916 0.258729 0.204355) (23.5 0.905324 1.07494) 434 22748 1 22748 0.220466 5 4538 1 -1 1 7.5e-05 0 (0.40215 0.0181494 0.0293096) 2650 60.2205 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.59972 0.232753 0.167527) (23.5 0.901341 1.07252) 434 22748 1 22748 0.142824 5 4539 1 -1 1 7.5e-05 0 (0.401312 0.0188137 0.0293341) 2650 60.1428 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0503421 0.588365 0.361292) (23.5 0.879258 1.05169) 177 22847 2 22847 0.565302 5 4510 1 -1 1 7.5e-05 0 (0.390199 0.0200724 0.0272352) 2650 60.5653 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0910921 0.564863 0.344045) (23.5 0.933888 1.22026) 410 22768 1 22768 0.115012 5 4603 1 -1 1 7.5e-05 0 (0.422718 0.0086548 0.0428314) 2650 60.115 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.629942 0.261989 0.108069) (23.5 0.782718 1.04362) 171 22829 2 22829 0.560075 5 4479 1 -1 1 7.5e-05 0 (0.388501 0.0412388 0.0262515) 2650 60.5601 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0275252 0.265854 0.706621) (23.5 0.33825 1.38923) 394 22732 1 22732 0.0389857 5 11839 1 -1 1 4.3e-06 0 (0.420283 -0.0446117 -0.000117501) 2650 53.039 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.585339 0.280042 0.134618) (23.5 0.285099 1.36879) 394 22732 2 22732 0.0236644 5 9375 1 -1 1 8.9e-06 0 (0.419251 -0.0366701 -0.00616177) 2650 55.0237 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.208455 0.319327 0.472219) (23.5 0.214512 1.39505) 395 22731 2 22731 0.0928295 5 9311 1 -1 1 8.9e-06 0 (0.42031 -0.0402404 -0.0138012) 2650 55.0928 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0534004 0.911384 0.035216) (23.5 0.415266 1.34221) 393 22735 1 22735 0.184039 5 11647 1 -1 1 4.3e-06 0 (0.419196 -0.0274462 0.00823746) 2650 53.184 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0497314 0.22161 0.728658) (23.5 0.495993 1.32004) 403 22730 1 22730 0.106257 5 11678 1 -1 1 4.3e-06 0 (0.419416 -0.0167127 0.0164977) 2650 53.1063 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.128965 0.191805 0.67923) (23.5 0.888636 1.33011) 409 22770 2 22770 0.428761 5 4637 1 -1 1 7.5e-05 0 (0.428539 -0.0050216 0.0411824) 2650 60.4288 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.44668 0.537469 0.0158505) (23.5 0.845043 1.37813) 387 22771 2 22771 0.401383 5 4671 1 -1 1 7.5e-05 0 (0.428685 -0.0144771 0.0342089) 2650 60.4014 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0524475 0.409633 0.53792) (23.5 0.879429 1.04742) 177 22847 2 22847 0.939226 5 4509 1 -1 1 7.5e-05 0 (0.387125 0.0189246 0.0260544) 2650 60.9392 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.162172 0.745011 0.0928176) (23.5 0.724252 1.27397) 406 22757 1 22757 0.234721 5 9787 1 -1 1 8.9e-06 0 (0.421175 0.00380517 0.0387408) 2650 55.2347 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.242188 0.584907 0.172906) (23.5 0.626995 1.24972) 414 22752 2 22752 0.123349 5 9624 1 -1 1 8.9e-06 0 (0.418061 0.0106072 0.0304799) 2650 55.1233 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.395939 0.366294 0.237767) (23.5 0.688034 1.23864) 413 22755 2 22755 0.359398 5 9655 1 -1 1 8.9e-06 0 (0.418497 0.0139188 0.0359895) 2650 55.3594 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.241037 0.454848 0.304115) (23.5 0.694849 1.24983) 413 22755 2 22755 0.106216 5 9687 1 -1 1 8.9e-06 0 (0.419215 0.0106141 0.0365351) 2650 55.1062 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.339423 0.274197 0.38638) (23.5 0.710585 1.29526) 406 22757 1 22757 0.226474 5 9821 1 -1 1 8.9e-06 0 (0.422231 -0.00189364 0.0362044) 2650 55.2265 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.718713 0.139803 0.141484) (23.5 0.511238 1.35942) 391 22759 2 22759 0.0360172 5 10047 1 -1 1 8.9e-06 0 (0.421476 -0.0302504 0.0154358) 2650 55.036 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.665273 0.0562072 0.27852) (23.5 0.504518 1.36316) 391 22759 2 22759 0.296823 5 10079 1 -1 1 8.9e-06 0 (0.421502 -0.0319734 0.0147114) 2650 55.2968 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.113096 0.0389694 0.847935) (23.5 0.583655 1.25902) 414 22752 2 22752 0.251163 5 9627 1 -1 1 8.9e-06 0 (0.417838 0.00703639 0.0265423) 2650 55.2512 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.209169 0.623166 0.167665) (23.5 0.483161 1.35147) 392 22736 1 22736 0.0794004 5 11806 1 -1 1 4.3e-06 0 (0.420604 -0.0285918 0.0137245) 2650 53.0794 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0321362 0.432612 0.535252) (23.5 0.577943 1.30602) 404 22753 1 22753 0.306897 5 11741 1 -1 1 4.3e-06 0 (0.42004 -0.00902687 0.0241775) 2650 53.3069 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0598461 0.453601 0.486553) (23.5 0.414807 1.37381) 393 22735 1 22735 0.232241 5 11871 1 -1 1 4.3e-06 0 (0.420545 -0.0387578 0.00680293) 2650 53.2322 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.237744 0.24008 0.522176) (23.5 0.561378 1.30507) 404 22753 1 22753 0.263258 5 11709 1 -1 1 4.3e-06 0 (0.419796 -0.00902147 0.0227714) 2650 53.2633 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.27276 0.337025 0.390215) (23.5 0.897824 1.31973) 409 22770 2 22770 0.724071 5 4636 1 -1 1 7.5e-05 0 (0.427376 -0.00296413 0.0418116) 2650 60.7241 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0881179 0.430689 0.481193) (23.5 0.93409 1.23009) 410 22768 1 22768 0.800126 5 4602 1 -1 1 7.5e-05 0 (0.423163 0.00768124 0.0431548) 2650 60.8001 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.0718681 0.805016 0.123116) (23.5 0.803335 1.41776) 383 22766 1 22766 0.995656 5 4703 1 -1 1 7.5e-05 0 (0.430591 -0.0263793 0.0269614) 2650 60.9957 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.262161 0.0323094 0.705529) (23.5 0.71656 1.24598) 413 22755 1 22755 0.416976 5 9719 1 -1 1 8.9e-06 0 (0.419485 0.0118033 0.0385912) 2650 55.417 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.154701 0.0442268 0.801072) (23.5 0.724818 1.25288) 413 22755 1 22755 0.39769 5 9753 1 -1 1 8.9e-06 0 (0.420013 0.00975493 0.0393056) 2650 55.3977 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.021305 0.0773223 0.901373) (23.5 0.735067 1.26013) 413 22755 1 22755 0.490534 5 9786 1 -1 1 8.9e-06 0 (0.420595 0.00755555 0.0402015) 2650 55.4905 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.841073 0.0576537 0.101274) (23.5 0.740864 1.27877) 407 22758 2 22758 0.761419 5 9820 1 -1 1 8.9e-06 0 (0.421891 0.0028176 0.0399401) 2650 55.7614 0 (0 0 0) (0 0 0)
5.660000e+02	1 (0 0.386387 0.0768359 0.536777) (23.5 0.706948 1.30616) 406 22757 1 22757 0.449021 5 9886 1 -1 1 8.9e-06 0 (0.422846 -0.00479354 0.0352191) 2650 55.449 0 (0 0 0) (0 0 0)
