# Time         currentProc " (coordinates0 coordinates1 coordinates2 coordinates3) (position0 position1 position2) celli tetFacei tetPti facei stepFraction origProc origId active typeId nParticle d dTarget (U0 U1 U2) rho age tTurb (UTurb0 UTurb1 UTurb2) (UCorrect0 UCorrect1 UCorrect2)"
5.660000e+02	5 (0 0.393352 0.00693041 0.599718) (23.5 0.292941 1.00012) 811 33015 2 33015 0.497631 0 4527 1 -1 1 8.9e-06 0 (0.27467 0.0199107 0.120796) 2650 55.4976 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.255042 0.130658 0.6143) (23.5 0.639434 1.38258) 452 32997 1 32997 0.42408 0 1737 1 -1 1 0.00011 0 (0.490597 -0.0325719 0.0068162) 2650 61.4241 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.0792692 0.379818 0.540913) (23.5 0.530531 1.47074) 280 33002 2 33002 0.89082 0 2230 1 -1 1 7.5e-05 0 (0.496251 -0.0752323 -0.0139832) 2650 60.8908 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.00868164 0.242117 0.749202) (23.5 0.678229 1.47544) 451 33004 2 33004 0.121634 0 1572 1 -1 1 0.00011 0 (0.477262 -0.122296 0.0070419) 2650 61.1216 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.386976 0.0382558 0.574768) (23.5 0.583423 1.4503) 359 33003 2 33003 0.786294 0 2271 1 -1 1 7.5e-05 0 (0.488292 -0.0778123 -0.00978789) 2650 60.7863 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.135547 0.0509239 0.813529) (23.5 0.675537 1.53132) 358 33068 1 33068 0.649167 0 2791 1 -1 1 5.3e-05 0 (0.475884 -0.153214 0.00231839) 2650 59.6492 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.715235 0.0370732 0.247692) (23.5 0.714325 1.47838) 358 33068 2 33068 0.40849 0 1670 1 -1 1 0.00011 0 (0.477852 -0.126829 0.0182816) 2650 61.4085 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.346986 0.542717 0.110297) (23.5 0.608048 1.51074) 279 33067 2 33067 0.471388 0 2735 1 -1 1 5.3e-05 0 (0.478985 -0.123793 0.000477052) 2650 59.4714 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.357645 0.521361 0.120994) (23.5 0.60889 1.50938) 279 33067 2 33067 0.419435 0 2835 1 -1 1 5.3e-05 0 (0.479018 -0.12337 0.000519851) 2650 59.4194 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.471755 0.139924 0.388321) (23.5 0.629298 1.50982) 279 33067 1 33067 0.27412 0 2736 1 -1 1 5.3e-05 0 (0.477633 -0.13001 0.00245401) 2650 59.2741 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.128492 0.76867 0.102839) (23.5 0.804008 1.53176) 450 33069 1 33069 0.284643 0 3376 1 -1 1 3.26e-05 0 (0.488983 -0.141048 0.00768158) 2650 58.2846 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.406416 0.0312093 0.562374) (23.5 0.615308 1.514) 279 33067 1 33067 0.879882 0 2876 1 -1 1 5.3e-05 0 (0.478189 -0.127605 0.0017778) 2650 59.8799 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.151144 0.827935 0.0209204) (23.5 0.821803 1.52893) 557 33070 2 33070 0.538394 0 3675 1 -1 1 2.12e-05 0 (0.49189 -0.133555 0.0165239) 2650 57.5384 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.0596408 0.0574304 0.882929) (23.5 0.872708 1.25887) 1106 32992 1 32992 0.646827 0 1139 1 -1 1 0.00015 0 (0.477221 0.0561077 0.166435) 2650 62.6468 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.541812 0.424938 0.03325) (23.5 0.992605 1.37706) 1452 33071 2 33071 0.517958 0 6192 1 -1 1.00001 3.3e-06 0 (0.358336 -0.00400313 0.165274) 2650 52.518 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.473518 0.364917 0.161565) (23.5 0.865825 1.50951) 557 33070 1 33070 0.0595071 0 4432 1 -1 1 1.25e-05 0 (0.500042 -0.101487 0.0484561) 2650 56.0595 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.0996955 0.511629 0.388675) (23.5 0.882519 1.50855) 673 33077 2 33077 0.202573 0 4934 1 -1 1 8.9e-06 0 (0.502564 -0.0910919 0.0521997) 2650 55.2026 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.272144 0.522088 0.205768) (23.5 0.972219 1.4936) 947 33109 2 33109 0.683985 0 5573 1 -1 1 4.3e-06 0 (0.497324 -0.0191758 0.0905983) 2650 53.684 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.348478 0.203345 0.448176) (23.5 0.822931 1.24223) 1106 32992 2 32992 0.38759 0 1057 1 -1 1 0.00015 0 (0.472721 0.0760084 0.12849) 2650 62.3876 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.262245 0.635757 0.101998) (23.5 0.892908 1.51653) 673 33077 2 33077 0.886342 0 5255 1 -1 1 6.4e-06 0 (0.503727 -0.0871118 0.0429998) 2650 54.8863 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.803384 0.11133 0.0852853) (23.5 0.957921 1.12186) 1845 33057 1 33057 0.704586 0 6606 1 -1 1 1.3e-06 0 (0.474411 0.0212939 0.24978) 2650 51.7046 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.442199 0.34118 0.216621) (23.5 0.862308 1.51152) 557 33070 1 33070 0.924604 0 4894 1 -1 1 8.9e-06 0 (0.499427 -0.1042 0.045309) 2650 55.9246 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.348744 0.230611 0.420646) (23.5 0.957589 1.49827) 802 33110 2 33110 0.972428 0 6054 1 -1 1.00001 3.3e-06 0 (0.501687 -0.0316409 0.081547) 2650 52.9724 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.131029 0.379471 0.4895) (23.5 0.900122 1.39969) 949 33009 2 33009 0.0166114 0 4893 1 -1 1 8.9e-06 0 (0.487919 -0.0282441 0.178829) 2650 55.0166 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.330835 0.235731 0.433434) (23.5 0.946973 1.4467) 948 33076 1 33076 0.181349 0 6572 1 -1 1 1.3e-06 0 (0.495799 -0.0296756 0.157927) 2650 51.1813 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.428357 0.188082 0.383561) (23.5 0.821886 1.23649) 1106 32992 2 32992 0.963258 0 1583 1 -1 1 0.00011 0 (0.472293 0.0786647 0.135595) 2650 61.9633 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.439103 0.414334 0.146562) (23.5 0.902265 1.44634) 803 33011 2 33011 0.201032 0 4175 1 -1 1 1.25e-05 0 (0.495463 -0.0501763 0.136753) 2650 56.201 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.0525816 0.926709 0.0207095) (23.5 0.934715 1.47207) 803 33011 2 33011 0.849817 0 5515 1 -1 1 4.3e-06 0 (0.501262 -0.0477217 0.125622) 2650 53.8498 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.38232 0.13811 0.479569) (23.5 0.948159 1.44364) 948 33076 1 33076 0.210981 0 6574 1 -1 1 1.3e-06 0 (0.495081 -0.0274384 0.161545) 2650 51.211 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.315364 0.104187 0.580449) (23.5 0.744241 1.24451) 951 32987 2 32987 0.756832 0 1036 1 -1 1 0.00015 0 (0.485134 0.0695434 0.0924221) 2650 62.7568 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.258583 0.42829 0.313128) (23.5 0.692825 1.24856) 806 32986 2 32986 0.542227 0 1727 1 -1 1 0.00011 0 (0.495768 0.0561899 0.0752817) 2650 61.5422 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.423258 0.0774987 0.499243) (23.5 0.912993 1.30316) 1105 33007 1 33007 0.0980968 0 5393 1 -1 1 6.4e-06 0 (0.483397 0.0250082 0.219374) 2650 54.0981 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.0476205 0.588546 0.363834) (23.5 0.91364 1.33578) 1105 33007 2 33007 0.953425 0 5893 1 -1 1 4.3e-06 0 (0.484318 0.00683812 0.218712) 2650 53.9534 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.30674 0.101028 0.592232) (23.5 0.855513 1.10071) 1456 32988 1 32988 0.359781 0 5912 1 -1 1 4.3e-06 0 (0.443899 0.0449738 0.151495) 2650 53.3598 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.039512 0.614764 0.345724) (23.5 0.915452 1.26438) 1273 32993 2 32993 0.499754 0 5913 1 -1 1 4.3e-06 0 (0.484869 0.036369 0.230117) 2650 53.4998 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.0885196 0.631717 0.279763) (23.5 0.916371 1.33283) 1105 33007 2 33007 0.920057 0 5934 1 -1 1 4.3e-06 0 (0.484389 0.00844894 0.221195) 2650 53.9201 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.198111 0.718406 0.0834833) (23.5 0.644236 1.27319) 560 32995 1 32995 0.570657 0 1701 1 -1 1 0.00011 0 (0.502887 0.0373007 0.0451865) 2650 61.5707 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.613388 0.345333 0.0412793) (23.5 0.689528 1.1982) 806 32986 1 32986 0.530733 0 5411 1 -1 1 6.4e-06 0 (0.499937 0.0756767 0.115845) 2650 54.5307 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.10718 0.0284027 0.864417) (23.5 0.571936 1.25737) 561 32982 1 32982 0.515057 0 3949 1 -1 1 2.12e-05 0 (0.517536 0.0332723 0.0513923) 2650 57.5151 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.244015 0.657869 0.0981155) (23.5 0.791411 1.20245) 951 32987 1 32987 0.438451 0 5932 1 -1 1 4.3e-06 0 (0.473836 0.094503 0.140788) 2650 53.4385 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.299328 0.68426 0.0164122) (23.5 0.787384 1.19657) 951 32987 1 32987 0.395778 0 6412 1 -1 1.00001 3.3e-06 0 (0.474505 0.0966494 0.14186) 2650 52.3958 0 (0 0 0) (0 0 0)
5.660000e+02	5 (0 0.634933 0.254939 0.110129) (23.5 0.600783 1.22145) 677 32983 2 32983 0.981494 0 3944 1 -1 1 2.12e-05 0 (0.514795 0.0498843 0.0779755) 2650 57.9815 0 (0 0 0) (0 0 0)
